filtering_low,filtering_high,joining,sorting,agregating,grouping,filter_low_pandas,filtering_high_pandas,join_pandas,sort_pandas,agregate_pandas,grouping_pandas,query,pandas_query,iteration,time
False,True,False,False,True,True,False,False,False,False,True,True,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,"{'AGREGGATE', 'GROUPING'}",2,0.5403523445129395
False,True,False,False,True,True,False,False,False,False,True,True,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,"{'AGREGGATE', 'GROUPING'}",3,0.33979082107543945
False,True,False,False,True,True,False,False,False,False,True,True,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,"{'AGREGGATE', 'GROUPING'}",4,0.24872374534606934
False,True,False,False,True,True,False,False,False,False,True,False,SELECT img1_table.img_name FROM img1_table WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;,{'AGREGGATE'},0,1.0983130931854248
False,True,False,False,True,True,False,False,False,False,True,False,SELECT img1_table.img_name FROM img1_table WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;,{'AGREGGATE'},1,0.39595985412597656
False,True,False,False,True,True,False,False,False,False,True,False,SELECT img1_table.img_name FROM img1_table WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;,{'AGREGGATE'},2,0.10271835327148438
False,True,False,False,True,True,False,False,False,False,True,False,SELECT img1_table.img_name FROM img1_table WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;,{'AGREGGATE'},3,0.08005356788635254
False,True,False,False,True,True,False,False,False,False,True,False,SELECT img1_table.img_name FROM img1_table WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;,{'AGREGGATE'},4,0.10622501373291016
False,True,False,False,True,True,False,False,False,False,False,False,"SELECT img1_table.img_name, COUNT(*) FROM img1_table WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;",set(),0,0.17216944694519043
False,True,False,False,True,True,False,False,False,False,False,False,"SELECT img1_table.img_name, COUNT(*) FROM img1_table WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;",set(),1,0.0671381950378418
False,True,False,False,True,True,False,False,False,False,False,False,"SELECT img1_table.img_name, COUNT(*) FROM img1_table WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;",set(),2,0.08048820495605469
False,True,False,False,True,True,False,False,False,False,False,False,"SELECT img1_table.img_name, COUNT(*) FROM img1_table WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;",set(),3,0.08510422706604004
False,True,False,False,True,True,False,False,False,False,False,False,"SELECT img1_table.img_name, COUNT(*) FROM img1_table WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;",set(),4,0.09880995750427246
False,True,False,False,True,False,False,True,False,False,True,False,SELECT * FROM img1_table ;,"{'FILTER_HIGH', 'AGREGGATE'}",0,0.15927600860595703
False,True,False,False,True,False,False,True,False,False,True,False,SELECT * FROM img1_table ;,"{'FILTER_HIGH', 'AGREGGATE'}",1,0.12986326217651367
False,True,False,False,True,False,False,True,False,False,True,False,SELECT * FROM img1_table ;,"{'FILTER_HIGH', 'AGREGGATE'}",2,0.16319847106933594
False,True,False,False,True,False,False,True,False,False,True,False,SELECT * FROM img1_table ;,"{'FILTER_HIGH', 'AGREGGATE'}",3,0.1131284236907959
False,True,False,False,True,False,False,True,False,False,True,False,SELECT * FROM img1_table ;,"{'FILTER_HIGH', 'AGREGGATE'}",4,0.1665499210357666
False,True,False,False,True,False,False,False,False,False,True,False,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,{'AGREGGATE'},0,0.14175057411193848
False,True,False,False,True,False,False,False,False,False,True,False,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,{'AGREGGATE'},1,0.1657876968383789
False,True,False,False,True,False,False,False,False,False,True,False,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,{'AGREGGATE'},2,0.08940625190734863
False,True,False,False,True,False,False,False,False,False,True,False,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,{'AGREGGATE'},3,0.1259775161743164
False,True,False,False,True,False,False,False,False,False,True,False,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,{'AGREGGATE'},4,0.1602797508239746
False,True,False,False,True,False,False,False,False,False,False,False,SELECT COUNT(*) FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,set(),0,0.01384282112121582
False,True,False,False,True,False,False,False,False,False,False,False,SELECT COUNT(*) FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,set(),1,0.005785942077636719
False,True,False,False,True,False,False,False,False,False,False,False,SELECT COUNT(*) FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,set(),2,0.006721973419189453
False,True,False,False,True,False,False,False,False,False,False,False,SELECT COUNT(*) FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,set(),3,0.0054168701171875
False,True,False,False,True,False,False,False,False,False,False,False,SELECT COUNT(*) FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,set(),4,0.006689548492431641
False,True,False,False,False,True,False,True,False,False,False,True,SELECT * FROM img1_table ;,"{'FILTER_HIGH', 'GROUPING'}",0,4.781862497329712
False,True,False,False,False,True,False,True,False,False,False,True,SELECT * FROM img1_table ;,"{'FILTER_HIGH', 'GROUPING'}",1,4.5718865394592285
False,True,False,False,False,True,False,True,False,False,False,True,SELECT * FROM img1_table ;,"{'FILTER_HIGH', 'GROUPING'}",2,5.181722402572632
False,True,False,False,False,True,False,True,False,False,False,True,SELECT * FROM img1_table ;,"{'FILTER_HIGH', 'GROUPING'}",3,4.933993816375732
False,True,False,False,False,True,False,True,False,False,False,True,SELECT * FROM img1_table ;,"{'FILTER_HIGH', 'GROUPING'}",4,5.071062803268433
False,True,False,False,False,True,False,True,False,False,False,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ;,{'FILTER_HIGH'},0,0.07532501220703125
False,True,False,False,False,True,False,True,False,False,False,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ;,{'FILTER_HIGH'},1,0.07616114616394043
False,True,False,False,False,True,False,True,False,False,False,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ;,{'FILTER_HIGH'},2,0.07903790473937988
False,True,False,False,False,True,False,True,False,False,False,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ;,{'FILTER_HIGH'},3,0.09988093376159668
False,True,False,False,False,True,False,True,False,False,False,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ;,{'FILTER_HIGH'},4,0.09927535057067871
False,True,False,False,False,True,False,False,False,False,False,True,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,{'GROUPING'},0,5.340038776397705
False,True,False,False,False,True,False,False,False,False,False,True,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,{'GROUPING'},1,4.515750408172607
False,True,False,False,False,True,False,False,False,False,False,True,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,{'GROUPING'},2,4.225792646408081
False,True,False,False,False,True,False,False,False,False,False,True,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,{'GROUPING'},3,5.640604496002197
False,True,False,False,False,True,False,False,False,False,False,True,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,{'GROUPING'},4,4.7257983684539795
False,True,False,False,False,True,False,False,False,False,False,False,SELECT img1_table.img_name FROM img1_table WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;,set(),0,0.07316398620605469
False,True,False,False,False,True,False,False,False,False,False,False,SELECT img1_table.img_name FROM img1_table WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;,set(),1,0.062250375747680664
False,True,False,False,False,True,False,False,False,False,False,False,SELECT img1_table.img_name FROM img1_table WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;,set(),2,0.05178189277648926
False,True,False,False,False,True,False,False,False,False,False,False,SELECT img1_table.img_name FROM img1_table WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;,set(),3,0.05327033996582031
False,True,False,False,False,True,False,False,False,False,False,False,SELECT img1_table.img_name FROM img1_table WHERE img1_table.img_name != '0-0-0-0' GROUP BY img1_table.img_name ;,set(),4,0.05037522315979004
False,True,False,False,False,False,False,True,False,False,False,False,SELECT * FROM img1_table ;,{'FILTER_HIGH'},0,0.10422587394714355
False,True,False,False,False,False,False,True,False,False,False,False,SELECT * FROM img1_table ;,{'FILTER_HIGH'},1,0.1137380599975586
False,True,False,False,False,False,False,True,False,False,False,False,SELECT * FROM img1_table ;,{'FILTER_HIGH'},2,0.11692285537719727
False,True,False,False,False,False,False,True,False,False,False,False,SELECT * FROM img1_table ;,{'FILTER_HIGH'},3,0.1182701587677002
False,True,False,False,False,False,False,True,False,False,False,False,SELECT * FROM img1_table ;,{'FILTER_HIGH'},4,0.12204575538635254
False,True,False,False,False,False,False,False,False,False,False,False,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,set(),0,0.11365270614624023
False,True,False,False,False,False,False,False,False,False,False,False,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,set(),1,0.11356377601623535
False,True,False,False,False,False,False,False,False,False,False,False,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,set(),2,0.11513519287109375
False,True,False,False,False,False,False,False,False,False,False,False,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,set(),3,0.15444064140319824
False,True,False,False,False,False,False,False,False,False,False,False,SELECT * FROM img1_table WHERE img1_table.img_name != '0-0-0-0' ;,set(),4,0.15543341636657715
False,False,True,True,False,True,False,False,True,True,False,True,SELECT * FROM img1_table ;,"{'SORTING', 'JOIN', 'GROUPING'}",0,10.388411045074463
False,False,True,True,False,True,False,False,True,True,False,True,SELECT * FROM img1_table ;,"{'SORTING', 'JOIN', 'GROUPING'}",1,9.634658098220825
False,False,True,True,False,True,False,False,True,True,False,True,SELECT * FROM img1_table ;,"{'SORTING', 'JOIN', 'GROUPING'}",2,8.310250282287598
False,False,True,True,False,True,False,False,True,True,False,True,SELECT * FROM img1_table ;,"{'SORTING', 'JOIN', 'GROUPING'}",3,9.371005058288574
False,False,True,True,False,True,False,False,True,True,False,True,SELECT * FROM img1_table ;,"{'SORTING', 'JOIN', 'GROUPING'}",4,9.955100297927856
False,False,True,True,False,True,False,False,True,True,False,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ;,"{'SORTING', 'JOIN'}",0,0.2894318103790283
False,False,True,True,False,True,False,False,True,True,False,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ;,"{'SORTING', 'JOIN'}",1,0.2910618782043457
False,False,True,True,False,True,False,False,True,True,False,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ;,"{'SORTING', 'JOIN'}",2,0.24689650535583496
False,False,True,True,False,True,False,False,True,True,False,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ;,"{'SORTING', 'JOIN'}",3,0.23628950119018555
False,False,True,True,False,True,False,False,True,True,False,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ;,"{'SORTING', 'JOIN'}",4,0.2632291316986084
False,False,True,True,False,True,False,False,True,False,False,True,SELECT * FROM img1_table ORDER BY img1_table.img_name ;,"{'JOIN', 'GROUPING'}",0,10.806504249572754
False,False,True,True,False,True,False,False,True,False,False,True,SELECT * FROM img1_table ORDER BY img1_table.img_name ;,"{'JOIN', 'GROUPING'}",1,9.562796592712402
False,False,True,True,False,True,False,False,True,False,False,True,SELECT * FROM img1_table ORDER BY img1_table.img_name ;,"{'JOIN', 'GROUPING'}",2,9.907158851623535
False,False,True,True,False,True,False,False,True,False,False,True,SELECT * FROM img1_table ORDER BY img1_table.img_name ;,"{'JOIN', 'GROUPING'}",3,9.353067398071289
False,False,True,True,False,True,False,False,True,False,False,True,SELECT * FROM img1_table ORDER BY img1_table.img_name ;,"{'JOIN', 'GROUPING'}",4,9.237843990325928
False,False,True,True,False,True,False,False,True,False,False,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ORDER BY img1_table.img_name ;,{'JOIN'},0,0.31162071228027344
False,False,True,True,False,True,False,False,True,False,False,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ORDER BY img1_table.img_name ;,{'JOIN'},1,0.35632848739624023
False,False,True,True,False,True,False,False,True,False,False,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ORDER BY img1_table.img_name ;,{'JOIN'},2,0.2862844467163086
False,False,True,True,False,True,False,False,True,False,False,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ORDER BY img1_table.img_name ;,{'JOIN'},3,0.23681044578552246
False,False,True,True,False,True,False,False,True,False,False,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ORDER BY img1_table.img_name ;,{'JOIN'},4,0.27022504806518555
False,False,True,True,False,True,False,False,False,True,False,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'SORTING', 'GROUPING'}",0,6.192820310592651
False,False,True,True,False,True,False,False,False,True,False,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'SORTING', 'GROUPING'}",1,5.356369733810425
False,False,True,True,False,True,False,False,False,True,False,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'SORTING', 'GROUPING'}",2,6.273661136627197
False,False,True,True,False,True,False,False,False,True,False,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'SORTING', 'GROUPING'}",3,5.0760908126831055
False,False,True,True,False,True,False,False,False,True,False,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'SORTING', 'GROUPING'}",4,6.391860008239746
False,False,True,True,False,True,False,False,False,True,False,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ;,{'SORTING'},0,0.14903998374938965
False,False,True,True,False,True,False,False,False,True,False,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ;,{'SORTING'},1,0.12901091575622559
False,False,True,True,False,True,False,False,False,True,False,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ;,{'SORTING'},2,0.12397146224975586
False,False,True,True,False,True,False,False,False,True,False,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ;,{'SORTING'},3,0.12249016761779785
False,False,True,True,False,True,False,False,False,True,False,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ;,{'SORTING'},4,0.12162947654724121
False,False,True,True,False,True,False,False,False,False,False,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ORDER BY img1_table.img_name ;,{'GROUPING'},0,6.843121767044067
False,False,True,True,False,True,False,False,False,False,False,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ORDER BY img1_table.img_name ;,{'GROUPING'},1,6.553143739700317
False,False,True,True,False,True,False,False,False,False,False,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ORDER BY img1_table.img_name ;,{'GROUPING'},2,6.385268926620483
False,False,True,True,False,True,False,False,False,False,False,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ORDER BY img1_table.img_name ;,{'GROUPING'},3,5.563806772232056
False,False,True,True,False,True,False,False,False,False,False,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ORDER BY img1_table.img_name ;,{'GROUPING'},4,6.7240149974823
False,False,True,True,False,True,False,False,False,False,False,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ORDER BY img1_table.img_name ;,set(),0,0.15497374534606934
False,False,True,True,False,True,False,False,False,False,False,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ORDER BY img1_table.img_name ;,set(),1,0.1591777801513672
False,False,True,True,False,True,False,False,False,False,False,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ORDER BY img1_table.img_name ;,set(),2,0.16173577308654785
False,False,True,True,False,True,False,False,False,False,False,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ORDER BY img1_table.img_name ;,set(),3,0.18025732040405273
False,False,True,True,False,True,False,False,False,False,False,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ORDER BY img1_table.img_name ;,set(),4,0.16481494903564453
False,False,True,True,False,False,False,False,True,True,False,False,SELECT * FROM img1_table ;,"{'SORTING', 'JOIN'}",0,0.3814535140991211
False,False,True,True,False,False,False,False,True,True,False,False,SELECT * FROM img1_table ;,"{'SORTING', 'JOIN'}",1,0.382033109664917
False,False,True,True,False,False,False,False,True,True,False,False,SELECT * FROM img1_table ;,"{'SORTING', 'JOIN'}",2,0.3541233539581299
False,False,True,True,False,False,False,False,True,True,False,False,SELECT * FROM img1_table ;,"{'SORTING', 'JOIN'}",3,0.33918142318725586
False,False,True,True,False,False,False,False,True,True,False,False,SELECT * FROM img1_table ;,"{'SORTING', 'JOIN'}",4,0.353543758392334
False,False,True,True,False,False,False,False,True,False,False,False,SELECT * FROM img1_table ORDER BY img1_table.img_name ;,{'JOIN'},0,0.46570467948913574
False,False,True,True,False,False,False,False,True,False,False,False,SELECT * FROM img1_table ORDER BY img1_table.img_name ;,{'JOIN'},1,0.4282691478729248
False,False,True,True,False,False,False,False,True,False,False,False,SELECT * FROM img1_table ORDER BY img1_table.img_name ;,{'JOIN'},2,0.4160168170928955
False,False,True,True,False,False,False,False,True,False,False,False,SELECT * FROM img1_table ORDER BY img1_table.img_name ;,{'JOIN'},3,0.44825077056884766
False,False,True,True,False,False,False,False,True,False,False,False,SELECT * FROM img1_table ORDER BY img1_table.img_name ;,{'JOIN'},4,0.43072509765625
False,False,True,True,False,False,False,False,False,True,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,{'SORTING'},0,0.3055741786956787
False,False,True,True,False,False,False,False,False,True,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,{'SORTING'},1,0.3520345687866211
False,False,True,True,False,False,False,False,False,True,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,{'SORTING'},2,0.3650689125061035
False,False,True,True,False,False,False,False,False,True,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,{'SORTING'},3,0.3406548500061035
False,False,True,True,False,False,False,False,False,True,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,{'SORTING'},4,0.3623781204223633
False,False,True,True,False,False,False,False,False,False,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ORDER BY img1_table.img_name ;,set(),0,0.4491889476776123
False,False,True,True,False,False,False,False,False,False,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ORDER BY img1_table.img_name ;,set(),1,0.4373185634613037
False,False,True,True,False,False,False,False,False,False,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ORDER BY img1_table.img_name ;,set(),2,0.41721415519714355
False,False,True,True,False,False,False,False,False,False,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ORDER BY img1_table.img_name ;,set(),3,0.4306325912475586
False,False,True,True,False,False,False,False,False,False,False,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ORDER BY img1_table.img_name ;,set(),4,0.38141608238220215
False,False,True,False,True,True,False,False,True,False,True,True,SELECT * FROM img1_table ;,"{'AGREGGATE', 'JOIN', 'GROUPING'}",0,0.2483055591583252
False,False,True,False,True,True,False,False,True,False,True,True,SELECT * FROM img1_table ;,"{'AGREGGATE', 'JOIN', 'GROUPING'}",1,0.24431347846984863
False,False,True,False,True,True,False,False,True,False,True,True,SELECT * FROM img1_table ;,"{'AGREGGATE', 'JOIN', 'GROUPING'}",2,0.24416828155517578
False,False,True,False,True,True,False,False,True,False,True,True,SELECT * FROM img1_table ;,"{'AGREGGATE', 'JOIN', 'GROUPING'}",3,0.3065450191497803
False,False,True,False,True,True,False,False,True,False,True,True,SELECT * FROM img1_table ;,"{'AGREGGATE', 'JOIN', 'GROUPING'}",4,0.241257905960083
False,False,True,False,True,True,False,False,True,False,True,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ;,"{'AGREGGATE', 'JOIN'}",0,0.18071961402893066
False,False,True,False,True,True,False,False,True,False,True,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ;,"{'AGREGGATE', 'JOIN'}",1,0.22072505950927734
False,False,True,False,True,True,False,False,True,False,True,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ;,"{'AGREGGATE', 'JOIN'}",2,0.27491259574890137
False,False,True,False,True,True,False,False,True,False,True,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ;,"{'AGREGGATE', 'JOIN'}",3,0.2396707534790039
False,False,True,False,True,True,False,False,True,False,True,False,SELECT img1_table.img_name FROM img1_table GROUP BY img1_table.img_name ;,"{'AGREGGATE', 'JOIN'}",4,0.18381333351135254
False,False,True,False,True,True,False,False,False,False,True,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'AGREGGATE', 'GROUPING'}",0,0.2364046573638916
False,False,True,False,True,True,False,False,False,False,True,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'AGREGGATE', 'GROUPING'}",1,0.23522329330444336
False,False,True,False,True,True,False,False,False,False,True,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'AGREGGATE', 'GROUPING'}",2,0.1952371597290039
False,False,True,False,True,True,False,False,False,False,True,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'AGREGGATE', 'GROUPING'}",3,0.2103288173675537
False,False,True,False,True,True,False,False,False,False,True,True,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,"{'AGREGGATE', 'GROUPING'}",4,0.23928070068359375
False,False,True,False,True,True,False,False,False,False,True,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ;,{'AGREGGATE'},0,0.15161585807800293
False,False,True,False,True,True,False,False,False,False,True,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ;,{'AGREGGATE'},1,0.13794636726379395
False,False,True,False,True,True,False,False,False,False,True,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ;,{'AGREGGATE'},2,0.16718006134033203
False,False,True,False,True,True,False,False,False,False,True,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ;,{'AGREGGATE'},3,0.14870619773864746
False,False,True,False,True,True,False,False,False,False,True,False,SELECT img1_table.img_name FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ;,{'AGREGGATE'},4,0.14963221549987793
False,False,True,False,True,True,False,False,False,False,False,False,"SELECT img1_table.img_name, COUNT(*) FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ;",set(),0,0.10923027992248535
False,False,True,False,True,True,False,False,False,False,False,False,"SELECT img1_table.img_name, COUNT(*) FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ;",set(),1,0.12307858467102051
False,False,True,False,True,True,False,False,False,False,False,False,"SELECT img1_table.img_name, COUNT(*) FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ;",set(),2,0.15722227096557617
False,False,True,False,True,True,False,False,False,False,False,False,"SELECT img1_table.img_name, COUNT(*) FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ;",set(),3,0.1512610912322998
False,False,True,False,True,True,False,False,False,False,False,False,"SELECT img1_table.img_name, COUNT(*) FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means GROUP BY img1_table.img_name ;",set(),4,0.13160490989685059
False,False,True,False,True,False,False,False,True,False,True,False,SELECT * FROM img1_table ;,"{'AGREGGATE', 'JOIN'}",0,0.30514979362487793
False,False,True,False,True,False,False,False,True,False,True,False,SELECT * FROM img1_table ;,"{'AGREGGATE', 'JOIN'}",1,0.30247044563293457
False,False,True,False,True,False,False,False,True,False,True,False,SELECT * FROM img1_table ;,"{'AGREGGATE', 'JOIN'}",2,0.18452000617980957
False,False,True,False,True,False,False,False,True,False,True,False,SELECT * FROM img1_table ;,"{'AGREGGATE', 'JOIN'}",3,0.1659095287322998
False,False,True,False,True,False,False,False,True,False,True,False,SELECT * FROM img1_table ;,"{'AGREGGATE', 'JOIN'}",4,0.16027426719665527
False,False,True,False,True,False,False,False,False,False,True,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,{'AGREGGATE'},0,0.14462924003601074
False,False,True,False,True,False,False,False,False,False,True,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,{'AGREGGATE'},1,0.16129231452941895
False,False,True,False,True,False,False,False,False,False,True,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,{'AGREGGATE'},2,0.2093961238861084
False,False,True,False,True,False,False,False,False,False,True,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,{'AGREGGATE'},3,0.17593669891357422
False,False,True,False,True,False,False,False,False,False,True,False,SELECT * FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,{'AGREGGATE'},4,0.189988374710083
False,False,True,False,True,False,False,False,False,False,False,False,SELECT COUNT(*) FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,set(),0,0.04728436470031738
False,False,True,False,True,False,False,False,False,False,False,False,SELECT COUNT(*) FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,set(),1,0.027554750442504883
False,False,True,False,True,False,False,False,False,False,False,False,SELECT COUNT(*) FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,set(),2,0.030656099319458008
False,False,True,False,True,False,False,False,False,False,False,False,SELECT COUNT(*) FROM img1_table JOIN positions_means ON img1_table.img_name = positions_means.img_name_means ;,set(),3,0.027237415313720703
